疫苗及類毒素類	行政院衛生署疾病管制局	明礬沉澱破傷風類毒素	TX039702	0990819	6劑/3 mL/瓶 × 10瓶/盒	6劑/3 mL/瓶 × 10瓶/盒 × 1,076盒; 3 mL/瓶 × 3瓶	64578	0970826	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	安在時B型肝炎疫苗	AHBVB507AJ, AHBVB507A	0990331	1劑/1mL/瓶 × 25瓶/盒	1劑/1 mL/瓶 × 25瓶/盒 × 2,210盒; 4瓶/盒 ×1盒	55254	0970620	 	
血液製劑類	百達醫療產品股份有限公司	"百特"組織修復凝合劑	VND2H024	0990131	2 mL/支 × 2支/組/盒	2 mL/支 × 2支/組/盒 × 616盒	616	0970715	 	
血液製劑類	吉發企業股份有限公司	"貝靈"第八凝血因子注射劑	32666911A	1000228	250 IU/瓶/盒	250 IU/瓶/盒 × 1,780盒	1780	0970625	 	
血液製劑類	吉帝藥品股份有限公司	兔抗胸腺細胞免疫球蛋白	C8004H07, C8004	0980630	5 mL/瓶/盒	5 mL/瓶/盒 × 295盒	295	0970616	 	
血液製劑類	台灣綠十字股份有限公司	艾爾補定注射液25%	D1NL800051	1000225	50 mL/瓶/盒	50 mL/瓶/盒 × 9,613盒	9613	0970619	 	
疫苗及類毒素類	行政院衛生署疾病管制局	明礬沉澱破傷風類毒素	TX039703	0990902	6劑/3mL/瓶 × 10瓶/盒	6劑/3mL/瓶 × 10瓶/盒 × 1,096盒；3mL/瓶 × 2瓶	65772	0970910	 	
疫苗及類毒素類	行政院衛生署疾病管制局	凍結乾燥卡介苗	BG039704	0990810	30劑/1.5 mg/瓶 × 10瓶/盒	30劑/1.5 mg/瓶 × 10瓶/盒 × 628盒	188400	0970815	 	
疫苗及類毒素類	行政院衛生署疾病管制局	凍結乾燥卡介苗	BG039703	0990803	30劑/1.5mg/瓶 × 10瓶/盒	30劑/1.5mg/瓶 × 10瓶/盒 × 607盒	182100	0970815	 	
疫苗及類毒素類	行政院衛生署疾病管制局	凍結乾燥卡介苗	BG039705	0990817	30劑/1.5mg/瓶 × 10瓶/盒	30劑/1.5mg/瓶 × 10瓶/盒 × 616盒	184800	0970819	 	
血液製劑類	世信生物科技股份有限公司	"國血製劑益康"高純度第九凝血因子注射劑	3250920159	0990206	500 IU/瓶/盒	500 IU/瓶/盒 × 3,380盒	3380	0970820	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	嘉喜〔四價人類乳突病毒(第 6,11,16,18 型)基因重組疫苗〕	NH45830, 1694U	0991022	1 劑/0.5 mL/支/盒	1 劑/0.5 mL/支/盒 × 1,488 盒	1488	0970620	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	流行性腦脊髓膜炎疫苗(Mencevax ACWY)	AMENB069AA, AMENB069A	0980831	10 劑/瓶 × 50 瓶/盒	10 劑/瓶 × 50 瓶/盒 × 2 盒	1000	0970624	 	
血液製劑類	吉發企業股份有限公司	〝貝靈〞B型肝炎免疫球蛋白注射液	05846811G	0991031	1 mL/支/盒	1 mL/支/盒 × 230盒	230	0970711	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	61844411C	1020228	50 mL/瓶/盒	50 mL/瓶/盒 × 25,195盒	25195	0970716	 	
血液製劑類	台灣綠十字股份有限公司	艾爾補定注射液25%	L1NL800101	1000408	50 mL/瓶/盒	50 mL/瓶/盒 × 9,676盒	9676	0970714	 	
血液製劑類	台灣綠十字股份有限公司	艾爾補定注射液25%	M1NL800031	1000212	50 mL/瓶/盒	50 mL/瓶/盒 × 9,580盒	9580	0970714	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	61944411A	1020228	50 mL/瓶/盒	50 mL/瓶/盒 × 29,781盒	29781	0970716	 	
血液製劑類	泛泰醫療產品有限公司	"百特"25%人體正常血清白蛋白注射劑	LA08D025AA	0990212	50 mL/瓶	50 mL/瓶 × 11,836瓶	11836	0970814	 	
血液製劑類	泛泰醫療產品有限公司	"百特"25%人體正常血清白蛋白注射劑	LA08D010AA	0990120	50 mL/瓶	50 mL/瓶 × 18,156瓶	18156	0970805	 	
血液製劑類	禾利行股份有限公司	"百合"人白蛋白20%	A234208	1000228	50 mL/瓶/盒	50 mL/瓶/盒 × 4,996盒	4996	0970715	 	
其他生物藥品類	海喬國際股份有限公司	麗舒妥注射劑500單位	661AH	0990228	500 units/瓶/盒	500 units/瓶/盒 × 1,968瓶	1968	0970717	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	巴斯德 b 型嗜血桿菌接合疫苗	B0004-1, B0004	0981231	1 劑/瓶/盒	1 劑/瓶/盒 × 16,076盒	16076	0970725	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	"輪達停"口服活性五價輪狀病毒疫苗	0308X/0660926	0981116	1 劑/2 mL/軟管 × 10 軟管/盒	1 劑/2 mL/軟管 × 10 軟管/盒 × 990 盒	9900	0970814	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	巴斯德 b 型嗜血桿菌接合疫苗	A0549-3, A0549	0980531	1劑/盒	1劑/盒 × 2,100盒	2100	0970716	 	
其他生物藥品類	香港商愛力根有限公司台灣分公司	"愛力根"保妥適乾粉注射劑	C2254 C3	1000118	100 units/瓶/盒	100 units/瓶/盒 × 4,866盒	4866	0970718	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	保蓓人類乳突病毒第16/18型疫苗	AHPVA025EB, AHPVA025E	0990531	1劑/0.5 mL/支/盒	1劑/0.5 mL/支/盒 × 13,840盒	13840	0971106	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	新赫寶克	AHAVB267AD, AHAVB267A	0991130	1劑/0.5 mL/瓶/盒	1劑/0.5 mL/瓶/盒 × 7,130盒	7130	0970801	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	羅特律輪狀病毒疫苗	A41CA568D, A41FA568D/AROTA122B	0990331	1劑/瓶/盒	1劑/瓶/盒×19,960盒	19960	0970723	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	紐蒙肺多價性肺炎鏈球菌疫苗	K2644, 1958U/0661066	0990527	1劑/0.5 mL/瓶 × 10瓶/盒	1劑/0.5 mL/瓶 × 10瓶/盒 × 6,312盒	63120	0970805	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	紐蒙肺多價性肺炎鏈球菌疫苗	K2614, 0353X/0661802	0990703	1劑/0.5 mL/瓶 × 10瓶/盒	1劑/0.5 mL/瓶 × 10瓶/盒 × 10,832盒	108320	0970806	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	紐蒙肺多價性肺炎鏈球菌疫苗	K2645, 0292X/0661743	0990708	1劑/0.5 mL/瓶 × 10瓶/盒	1劑/0.5 mL/瓶 × 10瓶/盒 × 9,287 盒	92870	0970806	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	流行性腦脊髓膜炎疫苗(Mencevax ACWY)	A73CA242A, A73FA242A/AMENB070A	0980731	1劑/瓶/盒	1劑/瓶/盒 × 300盒	300	0970716	 	
血液製劑類	吉帝藥品股份有限公司	兔抗胸腺細胞免疫球蛋白	C8014H03, C8014	0981031	5 mL/瓶/盒	5 mL/瓶/盒 × 595盒	595	0970716	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	新赫寶克	AHAVB199BI, AHAVB199B	0990731	1劑/1 mL/瓶/盒	1劑/1 mL/瓶/盒 × 6,198盒	6198	0970808	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	"默克"基因重組B型肝炎疫苗	K2704, 0577X/0660953	0991120	1劑/1 mL/瓶 × 10瓶/盒	1劑/1 mL/瓶 × 10瓶/盒 × 3,805盒; 8瓶/盒 × 1盒	38058	0970805	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	派立克	AMJRB571AB, AMJRB571A	0990331	10劑/瓶 × 50瓶/盒	10劑/瓶 × 50瓶/盒 × 508盒；40瓶/盒 × 1盒	254400	0970808	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	美瑞克	AVARB166AA, AVARB166A	0990331	1劑/瓶 × 100瓶/盒	1劑/瓶 × 100瓶/盒 × 427盒；20瓶/盒 × 1盒	42720	0970812	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	美瑞克	AVARB166AB, AVARB166A	0990430	1劑/瓶 × 100瓶/盒	1劑/瓶 × 100瓶/盒 × 501盒；20瓶/盒 × 1盒	50120	0970812	 	
血液製劑類	泛泰醫療產品有限公司	"百特"威保500U抗抑制子凝血複合物	VNF2H007	0990228	500 U/瓶/盒	500 U/瓶/盒 × 2,120盒	2120	0970916	 	
血液製劑類	泛泰醫療產品有限公司	"百特"伊美耐高純度第九凝血因子注射劑600國際單位	VNC1H008	0990131	600 IU/瓶/盒	600 IU/瓶/盒 × 604盒	604	0971008	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	"巴斯德"五合一疫苗(白喉、百日咳、破傷風、小兒麻痺及b型流行性感冒嗜血桿菌疫苗）	C2944AB, C2944A	0990630	1劑/0.5 mL/瓶/盒	1劑/0.5 mL/瓶/盒 × 107,060盒	107060	0971006	 	
血液製劑類	禾利行股份有限公司	"百合"血清蛋白	A121018	0991231	50 mL/瓶/盒	50 mL/瓶/盒 × 5,996盒	5996	0970804	 	
疫苗及類毒素類	美商惠氏藥廠(亞洲)股份有限公司台灣分公司	沛兒肺炎球菌七價接合型疫苗-針筒裝注射劑	32284, C12336F	0991016	1劑/0.5 mL/支/盒	1劑/0.5 mL/支/盒 × 41,345盒	41345	0970814	 	
疫苗及類毒素類	美商惠氏藥廠(亞洲)股份有限公司台灣分公司	沛兒肺炎球菌七價接合型疫苗-針筒裝注射劑	31030, B97386E	0990619	1劑/0.5 mL/支/盒	1劑/0.5 mL/支/盒 × 1,009盒	1009	0970814	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	62444411E	1020228	50 mL/瓶/盒	50 mL/瓶/盒 × 16,179盒	16179	0970804	 	
血液製劑類	吉發企業股份有限公司	第九凝血因子複合注射劑250/500	88460111A	1000228	500 IU/瓶/盒	500 IU/瓶/盒 × 1,138盒	1138	0970911	 	
血液製劑類	吉發企業股份有限公司	第九凝血因子複合注射劑250/500	88360111A	1000131	500 IU/瓶/盒	500 IU/瓶/盒 × 1,834盒	1834	0970925	 	
血液製劑類	禾利行股份有限公司	立保B型肝炎抗體注射液	A283088	0990331	10 mL/瓶/盒	10 mL/瓶/盒 × 3,272盒	3272	0970826	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	"巴斯德"三合一補追疫苗	C2828CB, C2828C	0990531	1劑/0.5 mL/瓶/盒	1劑/0.5 mL/瓶/盒 × 10,190盒	10190	0970826	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	紐蒙肺多價性肺炎鏈球菌疫苗	K2789, 0499X/0662099	0990306	1劑/0.5 mL/瓶 × 10瓶/盒	1劑/0.5 mL/瓶 × 10瓶/盒 × 10,580盒	105800	0970826	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	紐蒙肺多價性肺炎鏈球菌疫苗	K2831, 1958U/0661066	0981127	1劑/0.5 mL/瓶 × 10瓶/盒	1劑/0.5 mL/瓶 × 10瓶/盒 × 1,010盒	10100	0970826	 	
血液製劑類	世信生物科技股份有限公司	"貝靈"血清蛋白注射液20%	62444412A	1020228	50 mL/瓶/盒	50 mL/瓶/盒 × 9,552盒	9552	0970818	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	麻疹、腮腺炎及德國麻疹三種混合疫苗注射劑	K2959, 0876X/0660998	0990714	1 劑/瓶 × 10 瓶/盒	1 劑/瓶 × 10 瓶/盒 × 4,677 盒	46770	0970828	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	麻疹、腮腺炎及德國麻疹三種混合疫苗注射劑	K2960, 0877X/0661001	0990714	1劑/瓶 × 10瓶/盒	1劑/瓶 × 10瓶/盒 × 5,366盒	53660	0970828	 	
疫苗及類毒素類	美商惠氏藥廠(亞洲)股份有限公司台灣分公司	沛兒肺炎球菌七價接合型疫苗-針筒裝注射劑	32283, C12336E	0990831	1劑/0.5 mL/支/盒	1劑/0.5 mL/支/盒 × 11,192盒	11192	0970902	 	
血液製劑類	吉帝藥品股份有限公司	兔抗胸腺細胞免疫球蛋白	C8014H18, C8014	0981031	5 mL/瓶/盒	5 mL/瓶/盒 × 1,295 盒	1295	0970813	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	安在時B型肝炎疫苗	AHBVB528AB, AHBVB528A	0990531	1劑/1 mL/瓶 × 25瓶/盒	1劑/1 mL/瓶 × 25瓶/盒 × 957盒; 4瓶/盒 × 1盒	23929	0970821	 	
抗毒素及抗血清類	行政院衛生署疾病管制局	抗龜殼花及赤尾鮐蛇毒血清凍晶注射劑	FH9702	1020831	1劑/瓶/盒	1劑/瓶/盒 × 1,574盒	1574	0970905	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	嘉喜〔四價人類乳突病毒(第 6,11,16,18 型)基因重組疫苗〕	NJ02250, 1283U	0990822	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 5,014盒	50140	0970918	 	
疫苗及類毒素類	美商惠氏藥廠(亞洲)股份有限公司台灣分公司	沛兒肺炎球菌七價接合型疫苗-針筒裝注射劑	32550, C30477C	0991129	1劑/0.5 mL/支/盒	1劑/0.5 mL/支/盒 × 43,020盒	43020	0970909	 	
血液製劑類	禾利行股份有限公司	"百合"施多特注射液	A144047	0991130	50 mL/瓶/盒	50 mL/瓶/盒 × 500盒	500	0970827	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT0808	1000821	2劑/1 mL/瓶 × 10瓶/盒	2劑/1 mL/瓶 × 10瓶/盒 × 2,210盒；4瓶/盒 × 1盒	44208	0971003	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT0807	1000821	2劑/1 mL/瓶 × 10瓶/盒	2劑/1 mL/瓶 × 10瓶/盒 × 2,189盒;8瓶/盒 × 1盒	43796	0971003	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT0806	1000821	2劑/1 mL/瓶 × 10瓶/盒	2劑/1 mL/瓶 × 10瓶/盒 × 2,250盒;7瓶/盒 × 1盒	45014	0971003	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT0805	1000821	2劑/1 mL/瓶 × 10瓶/盒	2劑/1 mL/瓶 × 10瓶/盒 × 2,256盒；9瓶/盒 × 1盒	45138	0970930	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT0803	1000821	2劑/1 mL/瓶 × 10瓶/盒	2劑/1 mL/瓶 × 10瓶/盒 × 1,353盒；5瓶/盒 × 1盒	27070	0971205	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光"明礬沉澱破傷風類毒素	TT0802	1000821	2劑/1 mL/瓶 × 10瓶/盒	2劑/1 mL/瓶 × 10瓶/盒 × 2,234盒；1瓶/盒 × 1盒	44682	0970930	 	
血液製劑類	天行貿易股份有限公司	白蛋白注射劑20%	26NC301	1000603	50 mL/瓶/盒	50 mL/瓶/盒 × 19,472盒	19472	0971013	 	
血液製劑類	泛泰醫療產品有限公司	"百特"25%人體正常血清白蛋白注射劑	LA07D255AB	0981205	50 mL/瓶	50 mL/瓶 × 16,996瓶	16996	0970912	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	新赫寶克	AHAVB267AK, AHAVB267A	0991130	1劑/0.5 mL/瓶/盒	1劑/0.5 mL/瓶/盒 × 7,215盒	7215	0970903	 	
血液製劑類	上合貿易股份有限公司	"貝靈"血清蛋白注射液20%	63344411C	1020331	50 mL/瓶/盒	50 mL/瓶/盒 × 24,337盒	24337	0970829	 	
疫苗及類毒素類	美商惠氏藥廠(亞洲)股份有限公司台灣分公司	沛兒肺炎球菌七價接合型疫苗-針筒裝注射劑	32550, C30477C	0991129	1劑/0.5 mL/支/盒	1劑/0.5 mL/支/盒 × 26,830盒	26830	0970909	 	
疫苗及類毒素類	美商惠氏藥廠(亞洲)股份有限公司台灣分公司	沛兒肺炎球菌七價接合型疫苗-針筒裝注射劑	32550, C30477C	0991129	1劑/0.5 mL/支/盒	1劑/0.5 mL/支/盒 × 43,110盒	43110	0970909	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0804	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,653盒; 17支/盒 × 1盒	53077	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0805	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,648盒; 15支/盒 × 1盒	52975	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0806	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,648盒; 15支/盒 × 1盒	52975	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0807	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,645盒; 12支/盒 × 1盒	52912	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0808	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,656盒; 15支/盒 × 1盒	53135	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0809	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,652盒; 15支/盒 × 1盒	53055	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0810	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,650盒；13支/盒 × 1盒	53013	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0811	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,641盒；6支/盒 × 1盒	52826	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0812	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,652盒；10支/盒 × 1盒	53050	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0813	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,650盒；15支/盒 × 1盒	53015	0970923	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0815	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,545盒；2支/盒 × 1盒	50902	0971105	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0816	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,649盒；4支/盒 × 1盒	52984	0970924	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	巴斯德流感疫苗	D5698-1, D5698	0980630	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 11,786盒；10支/盒 × 1盒	235730	0970921	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	巴斯德流感疫苗	D5696-1, D5696	0980630	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 9,894盒；15支/盒 × 1盒	197895	0970920	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	巴斯德流感疫苗	D5688-1, D5688	0980531	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 4,376盒;10支/盒 × 1盒	87530	0970924	 	
其他生物藥品類	香港商愛力根有限公司台灣分公司	"愛力根"保妥適乾粉注射劑	C2306 C3	1000430	100 units/瓶/盒	100 units/瓶/盒 × 5,750盒	5750	0970924	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0801	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,638盒; 15支/盒 × 1盒	52775	0970925	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0802	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,637盒; 10支/盒 × 1盒	52750	0970925	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0803	0980820	1劑/0.5 mL/支 × 20支/盒	1劑/0.5 mL/支 × 20支/盒 × 2,632盒; 13支/盒 × 1盒	52653	0970924	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	伏流感疫苗	AFLUA352AC, AFLUA352A	0980531	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 7,471盒；5支/盒 × 1盒	74715	0970920	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	伏流感疫苗	AFLUA351AD, AFLUA351A	0980531	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 7,531盒	75310	0970920	 	
疫苗及類毒素類	美商默沙東藥廠股份有限公司台灣分公司	"輪達停"口服活性五價輪狀病毒疫苗	1050X/0662734	0990603	1劑/2 mL/軟管/盒	1劑/2 mL/軟管/盒 × 14,327 盒	14327	0971008	 	
血液製劑類	百達醫療產品股份有限公司	"百特"組織修復凝合劑	VND2H044	0990131	1 mL/支 × 2支/組/盒	1 mL/支 × 2支/組/盒 × 1,124盒	1124	0971009	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0817	0980820	1劑/0.5 mL/支 × 20支/盒	1 劑/0.5 mL/支 × 20支/盒 × 2,288盒; 15支/盒 × 1盒	45775	0970925	 	
疫苗及類毒素類	國光生物科技股份有限公司	"國光/北里"流行性感冒疫苗	FL0818	0980820	1劑/0.5 mL/支 × 20支/盒	1 劑/0.5 mL/支 × 20支/盒 × 2,648盒; 11支/盒 × 1盒	52971	0970924	 	
血液製劑類	禾利行股份有限公司	"百合"人白蛋白20%	A234388	1000430	50 mL/瓶/盒	50 mL/瓶/盒 × 9,158盒	9158	0970922	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89159	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 1,910 盒 ; 5支/盒 × 1 盒	19105	0970927	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89158	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 9,644盒 ; 5支/盒 × 1盒	96445	0970927	實際封緘數量9645張 。封條AJ490538-AJ490540,AJ490506-AJ490509共7張作廢	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89128	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 9,581盒	95810	0970926	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	87927	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 9,492盒	94920	0970927	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89705	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 7,660盒	76600	0970926	1盒外盒無批號，不予封緘，實際封緘數量為7660盒（76600劑）。封條AJ471000作廢	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89159	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 7,661盒	76610	0970927	 	
血液製劑類	天行貿易股份有限公司	B型肝炎免疫人血球蛋白注射液	26N9P71	0991211	1 mL/支/盒	1 mL/支/盒 × 2,965盒	2965	0970915	 	
血液製劑類	天行貿易股份有限公司	人用狂犬病免疫球蛋白	26N9X11	0990709	10 mL/瓶/盒	10 mL/瓶/盒 × 10盒	10	0970908	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89128	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 487盒; 5支/盒 × 1盒	4875	0970927	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89158	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 76盒; 5支/盒 × 1盒	765	0970927	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	巴斯德流感疫苗	D5756-1, D5756	0980630	1劑/0.5mL/支 × 20支/盒	1劑/0.5mL/支 × 20支/盒 × 2,811盒；10支/盒 × 1盒	56230	0971001	 	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	巴斯德流感疫苗	D5730-1, D5730	0980630	1劑/0.25 mL/支/盒 × 50盒/中盒	1劑/0.25 mL/支/盒 × 50盒/中盒 × 774中盒；1支/盒 × 19盒	38719	0970919	因實際封緘數量更改為38719劑，AJ307106-AJ307110作廢	
疫苗及類毒素類	賽諾菲安萬特股份有限公司	巴斯德流感疫苗	D5734-1, D5734	0980630	1劑/0.25 mL/支/盒 × 50盒/中盒	1劑/0.25 mL/支/盒 × 50盒/中盒 × 4,047中盒 ; 1支/盒 × 18盒	202368	0970919	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	嬰護寧六合一疫苗	A21CA457A, A21LA457A/A21FA457A	0990831	1劑/盒	1劑/盒 × 1,140盒	1140	0971127	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	伏流感疫苗	AFLUA371AF, AFLUA371A	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 5,001盒	50010	0970920	 	
疫苗及類毒素類	荷商葛蘭素史克藥廠股份有限公司台灣分公司	伏流感疫苗	AFLUA379AB, AFLUA379A	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 14,981盒	149810	0970921	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	87926	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 1,101 盒	11010	0970927	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89706	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 6,781盒	67810	0970927	 	
疫苗及類毒素類	台灣諾華股份有限公司	伏必靈流行性感冒疫苗	89706	0980630	1劑/0.5 mL/支 × 10支/盒	1劑/0.5 mL/支 × 10支/盒 × 2,313盒；5支/盒 × 1盒	23135	0970927	 	
