id,file,url,mime,size
衛署藥製字第022995號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/022995/f9f3a8b644a79a5be23d1ead30c7fc89,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01022995&Seq=122&Type=10,image/jpeg,61308
衛署藥製字第022995號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/022995/7bca0358422cf4df0739a75e3b60be3c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01022995&Seq=123&Type=10,image/jpeg,9934
衛署藥製字第022999號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/022999/35358702599c9adcb620c6eb7cd823a6,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01022999&Seq=123&Type=10,image/jpeg,73557
衛署藥製字第023008號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023008/fcb4b413a8c1a011208b480d00cd1224,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023008&Seq=123&Type=10,image/jpeg,60212
衛署藥製字第023008號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023008/2fde75c368df017d82e163b6f3b41596,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023008&Seq=124&Type=10,image/jpeg,10007
衛署藥製字第023020號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023020/3bd9274ea9afa0e0e10471b4482a6f59,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023020&Seq=125&Type=10,image/jpeg,58951
衛署藥製字第023020號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023020/86906952ec903cb27e3a3f5227913471,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023020&Seq=124&Type=10,image/jpeg,61857
衛署藥製字第023021號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023021/5ead8b24d51279719d4619badbb45327,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023021&Seq=001&Type=10,image/jpeg,23357
衛署藥製字第023028號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023028/315ee046add5ab08bad9c75146272a54,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023028&Seq=125&Type=10,image/jpeg,55055
衛署藥製字第023033號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023033/39e407c9c93d4e2da0e2072aadf66430,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023033&Seq=125&Type=10,image/jpeg,64930
衛署藥製字第023037號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023037/d016394bd3b5322592322b539fd2ae45,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023037&Seq=125&Type=10,image/jpeg,9453
衛署藥製字第023039號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023039/4caee5d691487c5a46fdaa6b3ce7e955,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023039&Seq=125&Type=10,image/jpeg,62327
衛署藥製字第023041號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023041/d75c65f6047141352450d33b29996a29,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023041&Seq=125&Type=10,image/jpeg,10243
衛署藥製字第023042號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023042/a3a971ff01738c08e3cdff343181b099,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023042&Seq=125&Type=10,image/jpeg,63630
衛署藥製字第023060號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023060/10a6fbc522de6c190aa4d91e8fc5d56c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023060&Seq=125&Type=10,image/jpeg,9687
衛署藥製字第023083號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023083/adcc253ef816d6f816f0f977c590061b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023083&Seq=125&Type=10,image/jpeg,60596
衛署藥製字第023085號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023085/0f1ab46f4f68eaef0dbc08f8158bc4e0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023085&Seq=125&Type=10,image/jpeg,58873
衛署藥製字第023100號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023100/1626d8d70783bf6044ce9473e70904a8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023100&Seq=125&Type=10,image/jpeg,66390
衛署藥製字第023102號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023102/78b268a1f972f09c1d67da7e37b4b467,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023102&Seq=125&Type=10,image/jpeg,64017
衛署藥製字第023110號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023110/51db8f5546afa29f26458315bd308108,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023110&Seq=125&Type=10,image/jpeg,10429
衛署藥製字第023121號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023121/fe5031fc2519b57e3f037ebcd7982738,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023121&Seq=125&Type=10,image/jpeg,64085
衛署藥製字第023121號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023121/03edba7d117e9fa89d909309f67b1e45,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023121&Seq=126&Type=10,image/jpeg,65218
衛署藥製字第023135號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023135/60f1e995d51199cfd57a768dcbfce48c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023135&Seq=126&Type=10,image/jpeg,66044
衛署藥製字第023137號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023137/902d616deb046b1333b53ead83285025,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023137&Seq=126&Type=10,image/jpeg,10370
衛署藥製字第023143號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023143/d39ce6a480ada6b3ced5c304e9dd2abc,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023143&Seq=126&Type=10,image/jpeg,65084
衛署藥製字第023151號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023151/830259d83c5f670b3c980649fc63de94,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023151&Seq=001&Type=10,image/jpeg,26978
衛署藥製字第023152號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023152/0772e5c6edf98279c6c536b4ab4f026b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023152&Seq=001&Type=10,image/jpeg,27017
衛署藥製字第023162號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023162/4e7497cf9dac562a54137fdaff228008,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023162&Seq=126&Type=10,image/jpeg,9404
衛署藥製字第023166號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023166/044f939bae7f9c45de9b66a572990e4f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023166&Seq=001&Type=10,image/jpeg,14369
衛署藥製字第023181號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023181/8f450e006aa925c0daf27df92ddf3575,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023181&Seq=126&Type=10,image/jpeg,70980
衛署藥製字第023183號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023183/1d2e67a0097e68c7bf69bdf9254f89ab,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023183&Seq=126&Type=10,image/jpeg,60214
衛署藥製字第023184號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023184/5504bbf1f997385895bc4caea3b0da77,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023184&Seq=126&Type=10,image/jpeg,58576
衛署藥製字第023186號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023186/17a95b8ea370399f75f889477765871b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023186&Seq=001&Type=10,image/jpeg,20285
衛署藥製字第023186號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023186/567ac4146aa064e49a02535a6eeac7d8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023186&Seq=002&Type=10,application/pdf,278744
衛署藥製字第023187號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023187/7bdd80f26a17d7033030b8fb2f0c5dc2,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023187&Seq=001&Type=10,image/jpeg,20623
衛署藥製字第023194號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023194/13d5f8555312b8125d84469f00a2855f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023194&Seq=126&Type=10,image/jpeg,9339
衛署藥製字第023196號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023196/bcc0666ecce61ec0d823352cab2fce88,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023196&Seq=001&Type=10,image/jpeg,22506
衛署藥製字第023206號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023206/b1f799c484475541f7e5657a693f6168,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023206&Seq=001&Type=10,image/jpeg,27134
衛署藥製字第023217號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023217/037fc34eb66c94a4e63ad9654df4b466,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023217&Seq=001&Type=10,image/jpeg,18007
衛署藥製字第023219號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023219/9b2877d594af837b8862300f9480feff,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023219&Seq=126&Type=10,image/jpeg,65474
衛署藥製字第023234號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023234/b683eeb3939a4c27a52847f948ff57fd,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023234&Seq=126&Type=10,image/jpeg,10317
衛署藥製字第023239號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023239/dd57fb5119bd8427be6fc369201f4102,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023239&Seq=126&Type=10,image/jpeg,67397
衛署藥製字第023253號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023253/c1d595be1674316c938320cb1ffbdc3c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023253&Seq=001&Type=10,image/jpeg,15146
衛署藥製字第023264號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023264/a7f6661ffccef05b086df10e2a0ac49e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023264&Seq=126&Type=10,image/jpeg,70466
衛署藥製字第023281號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023281/89232e57afe0f43d017a2fe6b3f12eb0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023281&Seq=126&Type=10,image/jpeg,63726
衛署藥製字第023281號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023281/af099be63bdc29e130542344d90216f9,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023281&Seq=127&Type=10,image/jpeg,10368
衛署藥製字第023284號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023284/3e4dd5b4a93b4d9ced8b94ab105f72d4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023284&Seq=001&Type=10,image/jpeg,28659
衛署藥製字第023287號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023287/da4a115618202fbb10436542fadf9836,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023287&Seq=127&Type=10,image/jpeg,73856
衛署藥製字第023298號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023298/9abaa8bba023b0abd07cc4b59dc18fa3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023298&Seq=127&Type=10,image/jpeg,66449
衛署藥製字第023318號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023318/ff0f5aab7f390895cfa8c3ce7beca5c6,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023318&Seq=127&Type=10,image/jpeg,59501
衛署藥製字第023319號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023319/328a765ea4a802c34be62357728a93b0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023319&Seq=127&Type=10,image/jpeg,60110
衛署藥製字第023342號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023342/d05d3c3ebf323a9cd965df6f2fa32b06,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023342&Seq=127&Type=10,image/jpeg,70284
衛署藥製字第023352號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023352/82edfda478c2f7601f7ee0fe946e81a1,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023352&Seq=127&Type=10,image/jpeg,9741
衛署藥製字第023353號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023353/8ace43812193540d59e5c3d17219946b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023353&Seq=128&Type=10,image/jpeg,9880
衛署藥製字第023353號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023353/120fdd7ab531f661b6fdaff513c3ff2b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023353&Seq=127&Type=10,inode/x-empty,0
衛署藥製字第023356號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023356/5ab6173e36ee3669e8835db96a273403,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023356&Seq=128&Type=10,image/jpeg,69518
衛署藥製字第023370號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023370/73df2031ecef89c3092bde64bc88fc87,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023370&Seq=128&Type=10,image/jpeg,67016
衛署藥製字第023397號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023397/55b549c37d7beb6b93704560002b0e52,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023397&Seq=128&Type=10,image/jpeg,65119
衛署藥製字第023430號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023430/35de4d935b818e354c8c63f2262bac7b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023430&Seq=128&Type=10,image/jpeg,10383
衛署藥製字第023434號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023434/57516db76379e6b969daaa3f28494472,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023434&Seq=128&Type=10,image/jpeg,61931
衛署藥製字第023446號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023446/f536a8d3482bea585395a69c25b6a90e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023446&Seq=128&Type=10,image/jpeg,69398
衛署藥製字第023447號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023447/02521ede989ce02bf016d55741634a35,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023447&Seq=128&Type=10,image/jpeg,71232
衛署藥製字第023447號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023447/5000ea9a048634298c09b143fb65be09,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023447&Seq=129&Type=10,image/jpeg,59852
衛署藥製字第023483號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023483/54cea2c9da6567b245464c2c08b719f8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023483&Seq=129&Type=10,image/jpeg,70792
衛署藥製字第023483號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023483/e66fcab9addedc6a4f4e21569d0f4fcf,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023483&Seq=130&Type=10,image/jpeg,10277
衛署藥製字第023486號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023486/e30b1f2716661ede742a11bbc470cced,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023486&Seq=130&Type=10,image/jpeg,9934
衛署藥製字第023488號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023488/e4090fb1a976a0105a3a0093d97b442f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023488&Seq=130&Type=10,image/jpeg,10255
衛署藥製字第023490號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023490/3f10a98581c7f641fb038dbedf82a4c8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023490&Seq=130&Type=10,image/jpeg,9559
衛署藥製字第023491號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023491/140b92cf1bc38633cbba1313400e97b1,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023491&Seq=130&Type=10,image/jpeg,10987
衛署藥製字第023521號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023521/044e1875d641edf56bee533790a20c0f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023521&Seq=130&Type=10,image/jpeg,63259
衛署藥製字第023532號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023532/dde67732ec65142b9e6da3bbdc28dfb7,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023532&Seq=130&Type=10,image/jpeg,63741
衛署藥製字第023536號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023536/b98abee8803f6d1700bfaba3a3731412,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023536&Seq=130&Type=10,image/jpeg,64459
衛署藥製字第023576號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023576/7ea90f2fab01fbe49834504bd535e030,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023576&Seq=130&Type=10,image/jpeg,62041
衛署藥製字第023589號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023589/a05ba9adde2101780951a9209961835b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023589&Seq=131&Type=10,image/jpeg,81718
衛署藥製字第023589號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023589/b95d56e517069ef6f33bfd5428afc37f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023589&Seq=130&Type=10,image/jpeg,62982
衛署藥製字第023592號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023592/36831fb8d138150f34e143a13ad1a1ab,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023592&Seq=288&Type=10,image/jpeg,2356456
衛署藥製字第023606號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023606/2a7253e53384d7a9b2222764a1f1fe9e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023606&Seq=131&Type=10,image/jpeg,58300
衛署藥製字第023613號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023613/893ed87b13b02d58b5e16a29af65b6fb,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023613&Seq=131&Type=10,image/jpeg,66488
衛署藥製字第023616號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023616/8cb7facdcba85f04ad199f9b8c8a19c2,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023616&Seq=131&Type=10,image/jpeg,10164
衛署藥製字第023627號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023627/9da1d0fe406e2b35ccd6a7dda0aa39f5,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023627&Seq=131&Type=10,image/jpeg,9918
衛署藥製字第023645號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023645/8deaec0970abfb36a537c74fd92464db,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023645&Seq=131&Type=10,image/jpeg,9532
衛署藥製字第023648號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023648/6f0eff9b87bdeea2bc8b5c73f1c28410,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023648&Seq=131&Type=10,image/jpeg,68069
衛署藥製字第023652號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023652/1cf42616d73adf6ccb64c5ccab539bda,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023652&Seq=131&Type=10,image/jpeg,10033
衛署藥製字第023654號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023654/45c17140b4822f1dea0b960bfae8d345,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023654&Seq=131&Type=10,image/jpeg,67552
衛署藥製字第023655號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023655/aab89f41678d70ac0f26207af76ff43b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023655&Seq=131&Type=10,image/jpeg,9712
衛署藥製字第023656號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023656/179bea1456bece734892d3794c5f4f91,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023656&Seq=132&Type=10,image/jpeg,72641
衛署藥製字第023656號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023656/fd8056c88c6898fac21ea1723d7835ef,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023656&Seq=131&Type=10,image/jpeg,64612
衛署藥製字第023671號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023671/df5ccf6809673b62c62eae6041af4167,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023671&Seq=001&Type=10,image/jpeg,17991
衛署藥製字第023683號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023683/d9cb1f656cd3b8d31cf8ccd75dc3a4ef,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023683&Seq=132&Type=10,image/jpeg,10264
衛署藥製字第023684號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023684/11ce4d767ef9f01cb7a1ef39c9b79ed3,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023684&Seq=132&Type=10,image/jpeg,63360
衛署藥製字第023715號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023715/9fb44a268418d71f3848da07a178e2a0,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023715&Seq=132&Type=10,image/jpeg,70032
衛署藥製字第023736號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023736/db08d41f069aac83e663a647fa522890,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023736&Seq=001&Type=10,image/jpeg,17419
衛署藥製字第023742號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023742/b7e5d6851c8d5ddea8e36a43234a549f,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023742&Seq=132&Type=10,image/jpeg,25917
衛署藥製字第023743號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023743/5a55c3ce483f33f956facba3dd09036b,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023743&Seq=132&Type=10,image/jpeg,9746
衛署藥製字第023763號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023763/f0c1eab6f1b8f265b5a732c43329cd20,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023763&Seq=132&Type=10,image/jpeg,9634
衛署藥製字第023764號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023764/bc8ab0c777381623f85ce52ea7dea7a8,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023764&Seq=132&Type=10,image/jpeg,9566
衛署藥製字第023771號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023771/17e1e8f47208271d989baafd3feb1906,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023771&Seq=132&Type=10,image/jpeg,63620
衛署藥製字第023773號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023773/2ad709bb75a8592866ad2154e1a3c681,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023773&Seq=002&Type=10,image/jpeg,246285
衛署藥製字第023773號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023773/3b1c1ce9fcb16e394dbec92406b1197e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023773&Seq=001&Type=10,image/jpeg,16765
衛署藥製字第023785號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023785/6927ea54ae9e8b18c96617b979da61b7,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023785&Seq=132&Type=10,image/jpeg,63328
衛署藥製字第023785號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023785/6416224e70c930e3c9a5f563695585b4,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023785&Seq=133&Type=10,image/jpeg,63773
衛署藥製字第023790號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023790/804e0bf6a8a5dfec8be618906ddaaab5,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023790&Seq=133&Type=10,image/jpeg,60369
衛署藥製字第023792號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023792/bc8956e646f49b8b5c4c2840690c7c47,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023792&Seq=133&Type=10,image/jpeg,60682
衛署藥製字第023805號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023805/d3b66f1006e89ad2b9446da5b2af3210,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023805&Seq=133&Type=10,image/jpeg,9434
衛署藥製字第023809號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023809/5c6b664133b8b6af765d112d5b0c9e0c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023809&Seq=133&Type=10,image/jpeg,62948
衛署藥製字第023820號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023820/eea714c5594689caf81deb0c110a2954,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023820&Seq=133&Type=10,image/jpeg,10061
衛署藥製字第023825號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023825/c253ce57dca0fab348d65c39bbc62e27,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023825&Seq=133&Type=10,image/jpeg,9550
衛署藥製字第023833號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023833/2bc0d216f4dfbaf1664648be9a171a81,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023833&Seq=133&Type=10,image/jpeg,60280
衛署藥製字第023833號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023833/8a69483df78bf72e17d2b4151607eb2c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023833&Seq=134&Type=10,image/jpeg,1570884
衛署藥製字第023845號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023845/373efd830939e1815330e4492d906301,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023845&Seq=133&Type=10,image/jpeg,62662
衛署藥製字第023846號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023846/11c44d1faca4280244fb5f08f08f2b79,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023846&Seq=133&Type=10,image/jpeg,75972
衛署藥製字第023850號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023850/63100ddc8f5e1e5bf393bc049e1dba4c,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023850&Seq=133&Type=10,image/jpeg,67149
衛署藥製字第023857號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023857/e1f336484c4d8c18b28170af044ba5ba,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023857&Seq=133&Type=10,image/jpeg,43427
衛署藥製字第023876號,/home/kiang/public_html/data.fda.gov.tw/42_image/01/023876/d3775a0ea6aa8801519764052018b71e,http://www.fda.gov.tw/MLMS/ShowFile.aspx?LicId=01023876&Seq=133&Type=10,image/jpeg,10035
